제 41 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 41 기'
제 41 기는 언제야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 41 기'
제 42 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 42 기'
제 42 기는 언제야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 42 기'
제 43 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 43 기'
제 43 기는 언제야?	SELECT thstrm_dt FROM 013000 WHERE thstrm_nm = '제 43 기'
013000 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
013000 제 42 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 42 기
013000 제 43 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 43 기
013000 2018연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
013000 제 42 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 42 기
013000 제 43 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 43 기
013000 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
013000 제 42 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 42 기
013000 제 43 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 43 기
013000 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
013000 제 42 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 42 기
013000 제 43 기의 접수번호는 뭐야?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 43 기
013000 2018연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
013000 제 42 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 42 기
013000 제 43 기 의 접수번호는?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 43 기
013000 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2018
013000 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2019
013000 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE bsns_year = 2020
013000 제 41 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 013000 WHERE thstrm_nm = 제 41 기
