제 56 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 56 기'
제 56 기는 언제야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 56 기'
제 57 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 57 기'
제 57 기는 언제야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 57 기'
제 58 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 58 기'
제 58 기는 언제야?	SELECT thstrm_dt FROM 003720 WHERE thstrm_nm = '제 58 기'
003720 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2018
003720 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2019
003720 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2020
003720 제 56 기의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 56 기
003720 제 57 기의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 57 기
003720 제 58 기의 접수번호는 뭐야?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 58 기
003720 2018연도 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2018
003720 2019연도 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2019
003720 2020연도 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2020
003720 제 56 기 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 56 기
003720 제 57 기 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 57 기
003720 제 58 기 의 접수번호는?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 58 기
003720 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2018
003720 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2019
003720 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 003720 WHERE bsns_year = 2020
003720 제 56 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 56 기
003720 제 57 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 003720 WHERE thstrm_nm = 제 57 기
