제 18 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 18 기'
제 18 기는 언제야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 18 기'
제 19 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 19 기'
제 19 기는 언제야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 19 기'
제 20 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 20 기'
제 20 기는 언제야?	SELECT thstrm_dt FROM 063160 WHERE thstrm_nm = '제 20 기'
063160 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2018
063160 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2019
063160 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2020
063160 제 18 기의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 18 기
063160 제 19 기의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 19 기
063160 제 20 기의 접수번호는 뭐야?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 20 기
063160 2018연도 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2018
063160 2019연도 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2019
063160 2020연도 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2020
063160 제 18 기 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 18 기
063160 제 19 기 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 19 기
063160 제 20 기 의 접수번호는?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 20 기
063160 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2018
063160 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2019
063160 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE bsns_year = 2020
063160 제 18 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 18 기
063160 제 19 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 19 기
063160 제 20 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM 063160 WHERE thstrm_nm = 제 20 기
