079160의 제 20 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 20 기는 언제야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 21 기는 언제야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 제 22 기는 언제야?	SELECT thstrm_dt FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 접수번호는 뭐야?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기 의 접수번호는?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
079160의 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2018
079160의 2019연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2019
079160의 2020연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE bsns_year = 2020
079160의 제 20 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 20 기"
079160의 제 21 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 21 기"
079160의 제 22 기의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "079160" WHERE thstrm_nm = "제 22 기"
유동자산은 어느 재무보고서에 속하니?	SELECT sj_nm FROM "079160" WHERE account_nm = "유동자산"
유동자산은 어떤 재무제표야?	SELECT sj_nm FROM "079160" WHERE account_nm = "유동자산"
079160의 2018연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2018
079160의 2018연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2018 AND account_nm = "유동자산"
2018년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2018
2018년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2018 AND account_nm = "유동자산"
079160의 2019연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2019
079160의 2019연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2019 AND account_nm = "유동자산"
2019년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2019
2019년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2019 AND account_nm = "유동자산"
079160의 2020연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2020
079160의 2020연도의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2020 AND account_nm = "유동자산"
2020년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND bsns_year = 2020
2020년 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE bsns_year = 2020 AND account_nm = "유동자산"
079160의 제 20 기 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND thstrm_nm = "제 20 기"
079160의 제 20 기 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE thstrm_nm = "제 20 기" AND account_nm = "유동자산"
제 20 기 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND thstrm_nm = "제 20 기"
제 20 기 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE thstrm_nm = "제 20 기" AND account_nm = "유동자산"
079160의 제 21 기 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND thstrm_nm = "제 21 기"
079160의 제 21 기 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE thstrm_nm = "제 21 기" AND account_nm = "유동자산"
제 21 기 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE account_nm = "유동자산" AND thstrm_nm = "제 21 기"
제 21 기 079160의 유동자산은 얼마야?	SELECT thstrm_amount FROM "079160" WHERE thstrm_nm = "제 21 기" AND account_nm = "유동자산"
