008420의 제 46 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 46 기"
008420의 제 46 기는 언제야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 46 기"
008420의 제 47 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 47 기"
008420의 제 47 기는 언제야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 47 기"
008420의 제 48 기는 언제를 말하는 거야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 48 기"
008420의 제 48 기는 언제야?	SELECT thstrm_dt FROM "008420" WHERE thstrm_nm = "제 48 기"
008420의 2018연도의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2018
008420의 2019연도의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2019
008420의 2020연도의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2020
008420의 제 46 기의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 46 기"
008420의 제 47 기의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 47 기"
008420의 제 48 기의 접수번호는 뭐야?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 48 기"
008420의 2018연도 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2018
008420의 2019연도 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2019
008420의 2020연도 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2020
008420의 제 46 기 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 46 기"
008420의 제 47 기 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 47 기"
008420의 제 48 기 의 접수번호는?	SELECT rcept_no FROM "008420" WHERE thstrm_nm = "제 48 기"
008420의 2018연도의 보고서 번호가 어떻게 돼?	SELECT rcept_no FROM "008420" WHERE bsns_year = 2018
