095570의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "095570"
006840의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "006840"
027410의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "027410"
282330의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "282330"
138930의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "138930"
001460의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "001460"
001040의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "001040"
079160의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "079160"
000120의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "000120"
011150의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "011150"
097950의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "097950"
000590의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "000590"
012030의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "012030"
016610의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "016610"
005830의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "005830"
000990의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "000990"
139130의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "139130"
001530의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "001530"
000210의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "000210"
001880의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "001880"
375500의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "375500"
004840의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "004840"
155660의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "155660"
069730의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "069730"
017940의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "017940"
365550의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "365550"
383220의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "383220"
007700의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "007700"
114090의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "114090"
078930의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "078930"
006360의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "006360"
001250의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "001250"
007070의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "007070"
012630의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "012630"
039570의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "039570"
089470의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "089470"
294870의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "294870"
011200의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "011200"
082740의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "082740"
003560의 회사 이름이 어떻게 돼?	SELECT Name FROM kospi WHERE Symbol = "003560"
